,id,created_at,text,TEXT,TOKENISASI,STOP_REMOVAL
174,1615771939896971264,2023-01-18 18:03:44+00:00, apel pagi awal kinerja polri yang presisi divisihumaspolri poldapapua polreswaropen polripresisi papua waropen https t co ylqgfkmuaj, Apel Pagi Awal Kinerja Polri Yang Presisi DivisiHumasPolri PoldaPapua PolresWaropen PolriPresisi Papua Waropen https t co YlqGfKMUaJ,"['', 'apel', 'pagi', 'awal', 'kinerja', 'polri', 'yang', 'presisi', 'divisihumaspolri', 'poldapapua', 'polreswaropen', 'polripresisi', 'papua', 'waropen', 'https', 't', 'co', 'ylqgfkmuaj']", apel pagi kinerja polri presisi divisihumaspolri poldapapua polreswaropen polripresisi papua waropen https t co ylqgfkmuaj
175,1615734378453413889,2023-01-18 15:34:29+00:00,gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co zvyxtylgsb bersamajuara,Gubernur Provinsi Jawa Barat Ridwan Kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co ZVyXtylGsb BersamaJuara,"['gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'zvyxtylgsb', 'bersamajuara']",gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja anggota kepolisian 2022 https t co zvyxtylgsb bersamajuara
176,1615734373160194048,2023-01-18 15:34:28+00:00,gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co ork2zwpbso bersamajuara,Gubernur Provinsi Jawa Barat Ridwan Kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co orK2ZWpBso BersamaJuara,"['gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'ork2zwpbso', 'bersamajuara']",gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja anggota kepolisian 2022 https t co ork2zwpbso bersamajuara
177,1615732645576704000,2023-01-18 15:27:36+00:00,gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co z48cl9ictv bersamajuara,Gubernur Provinsi Jawa Barat Ridwan Kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co z48cl9IcTV BersamaJuara,"['gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'z48cl9ictv', 'bersamajuara']",gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja anggota kepolisian 2022 https t co z48cl9ictv bersamajuara
178,1615732640719724545,2023-01-18 15:27:35+00:00,gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co yx6xncqaxi bersamajuara,Gubernur Provinsi Jawa Barat Ridwan Kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co Yx6xncqAxi BersamaJuara,"['gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'yx6xncqaxi', 'bersamajuara']",gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja anggota kepolisian 2022 https t co yx6xncqaxi bersamajuara
179,1615731172407148545,2023-01-18 15:21:44+00:00,gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co svlkvtbfom bersamajuara,Gubernur Provinsi Jawa Barat Ridwan Kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co SvLkVTBFOM BersamaJuara,"['gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'svlkvtbfom', 'bersamajuara']",gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja anggota kepolisian 2022 https t co svlkvtbfom bersamajuara
180,1615731165872422912,2023-01-18 15:21:43+00:00,gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co tsyvtaair4 bersamajuara,Gubernur Provinsi Jawa Barat Ridwan Kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co TsYvtAAir4 BersamaJuara,"['gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'tsyvtaair4', 'bersamajuara']",gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja anggota kepolisian 2022 https t co tsyvtaair4 bersamajuara
181,1615728895105589248,2023-01-18 15:12:42+00:00, areajulid masih gini kinerja polisi kumandan listyosigitp , AREAJULID Masih gini kinerja polisi kumandan ListyoSigitP ,"['', 'areajulid', 'masih', 'gini', 'kinerja', 'polisi', 'kumandan', 'listyosigitp', '']", areajulid gini kinerja polisi kumandan listyosigitp 
182,1615728028289761281,2023-01-18 15:09:15+00:00,gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co gjdds6pcrr bersamajuara,Gubernur Provinsi Jawa Barat Ridwan Kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co GjDDS6pcrr BersamaJuara,"['gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'gjdds6pcrr', 'bersamajuara']",gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja anggota kepolisian 2022 https t co gjdds6pcrr bersamajuara
183,1615728022941995009,2023-01-18 15:09:14+00:00,gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co lgwgtzznvv bersamajuara,Gubernur Provinsi Jawa Barat Ridwan Kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co LgWGTzZNVv BersamaJuara,"['gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'lgwgtzznvv', 'bersamajuara']",gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja anggota kepolisian 2022 https t co lgwgtzznvv bersamajuara
184,1615726736645423106,2023-01-18 15:04:07+00:00,gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co mltsrhdgks bersamajuara,Gubernur Provinsi Jawa Barat Ridwan Kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co MlTsrHDGks BersamaJuara,"['gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'mltsrhdgks', 'bersamajuara']",gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja anggota kepolisian 2022 https t co mltsrhdgks bersamajuara
185,1615726730697912322,2023-01-18 15:04:06+00:00,gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co zol8nz2mog bersamajuara,Gubernur Provinsi Jawa Barat Ridwan Kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co ZoL8nZ2mOG BersamaJuara,"['gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'zol8nz2mog', 'bersamajuara']",gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja anggota kepolisian 2022 https t co zol8nz2mog bersamajuara
186,1615724486824984577,2023-01-18 14:55:11+00:00,gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co fd7xgateiv bersamajuara,Gubernur Provinsi Jawa Barat Ridwan Kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co fd7XgaTEiV BersamaJuara,"['gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'fd7xgateiv', 'bersamajuara']",gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja anggota kepolisian 2022 https t co fd7xgateiv bersamajuara
187,1615724477052248064,2023-01-18 14:55:08+00:00,gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co jivtj4xsu2 bersamajuara,Gubernur Provinsi Jawa Barat Ridwan Kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co JIvTJ4xSu2 BersamaJuara,"['gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'jivtj4xsu2', 'bersamajuara']",gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja anggota kepolisian 2022 https t co jivtj4xsu2 bersamajuara
188,1615722936291463169,2023-01-18 14:49:01+00:00,gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co es7uwmwe36 bersamajuara,Gubernur Provinsi Jawa Barat Ridwan Kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co Es7UwMWE36 BersamaJuara,"['gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'es7uwmwe36', 'bersamajuara']",gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja anggota kepolisian 2022 https t co es7uwmwe36 bersamajuara
189,1615722928523608064,2023-01-18 14:48:59+00:00,gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co e7dsjbwcxr bersamajuara,Gubernur Provinsi Jawa Barat Ridwan Kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co e7dSjbWcXR BersamaJuara,"['gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'e7dsjbwcxr', 'bersamajuara']",gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja anggota kepolisian 2022 https t co e7dsjbwcxr bersamajuara
190,1615722511320383488,2023-01-18 14:47:20+00:00, tanyakanrl masih awal tahun polisi wakanda sudah menunjukkan kinerja terbaiknya yg sesuai sop selagi blm 1x24 jam tdk peduli korban sekarat atau apapun tetap hrs menunggu , tanyakanrl masih awal tahun polisi wakanda sudah menunjukkan kinerja terbaiknya yg sesuai SOP selagi blm 1x24 jam tdk peduli korban sekarat atau apapun tetap hrs menunggu ,"['', 'tanyakanrl', 'masih', 'awal', 'tahun', 'polisi', 'wakanda', 'sudah', 'menunjukkan', 'kinerja', 'terbaiknya', 'yg', 'sesuai', 'sop', 'selagi', 'blm', '1x24', 'jam', 'tdk', 'peduli', 'korban', 'sekarat', 'atau', 'apapun', 'tetap', 'hrs', 'menunggu', '']", tanyakanrl polisi wakanda kinerja terbaiknya yg sesuai sop selagi blm 1x24 jam tdk peduli korban sekarat apapun hrs menunggu 
191,1615722272047902727,2023-01-18 14:46:22+00:00,gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co ttnw5rglhr bersamajuara,Gubernur Provinsi Jawa Barat Ridwan Kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co ttnW5RGlhR BersamaJuara,"['gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'ttnw5rglhr', 'bersamajuara']",gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja anggota kepolisian 2022 https t co ttnw5rglhr bersamajuara
192,1615722265093763072,2023-01-18 14:46:21+00:00,gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co yhihifyjqw bersamajuara,Gubernur Provinsi Jawa Barat Ridwan Kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co yhIhIFYJQW BersamaJuara,"['gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'yhihifyjqw', 'bersamajuara']",gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja anggota kepolisian 2022 https t co yhihifyjqw bersamajuara
193,1615719636137553920,2023-01-18 14:35:54+00:00,gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co jcbiz3ez1b bersamajuara,Gubernur Provinsi Jawa Barat Ridwan Kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co JCBiz3eZ1b BersamaJuara,"['gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'jcbiz3ez1b', 'bersamajuara']",gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja anggota kepolisian 2022 https t co jcbiz3ez1b bersamajuara
194,1615719629808340992,2023-01-18 14:35:53+00:00,gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co ivpntginsd bersamajuara,Gubernur Provinsi Jawa Barat Ridwan Kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co iVpntgiNSD BersamaJuara,"['gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'ivpntginsd', 'bersamajuara']",gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja anggota kepolisian 2022 https t co ivpntginsd bersamajuara
195,1615719624041205766,2023-01-18 14:35:51+00:00,gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co uikfvtghot bersamajuara,Gubernur Provinsi Jawa Barat Ridwan Kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co uIKfVTgHot BersamaJuara,"['gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'uikfvtghot', 'bersamajuara']",gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja anggota kepolisian 2022 https t co uikfvtghot bersamajuara
196,1615717547122520065,2023-01-18 14:27:36+00:00,gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co d8u9njdahm bersamajuara,Gubernur Provinsi Jawa Barat Ridwan Kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co D8u9NJDAhm BersamaJuara,"['gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'd8u9njdahm', 'bersamajuara']",gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja anggota kepolisian 2022 https t co d8u9njdahm bersamajuara
197,1615717538599677954,2023-01-18 14:27:34+00:00,gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co dqcn4rshon bersamajuara,Gubernur Provinsi Jawa Barat Ridwan Kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co Dqcn4RsHOn BersamaJuara,"['gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'dqcn4rshon', 'bersamajuara']",gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja anggota kepolisian 2022 https t co dqcn4rshon bersamajuara
198,1615712156758216704,2023-01-18 14:06:11+00:00,sdr nizar juni yang merupakan staf desa bojong rangkas kecamatan ciampea kabupaten bogor mengapresiasikan kinerja kapolres bogor dan polsek jajarannya dalam pengamanan nataru 2023 berjalan dengan baik dan lancar berkat kerja keras polri khususnya polres bogor dan,Sdr Nizar Juni yang merupakan Staf Desa Bojong Rangkas Kecamatan Ciampea Kabupaten Bogor Mengapresiasikan kinerja Kapolres Bogor dan Polsek Jajarannya dalam pengamanan NATARU 2023 berjalan dengan baik dan lancar berkat kerja keras Polri khususnya Polres Bogor dan,"['sdr', 'nizar', 'juni', 'yang', 'merupakan', 'staf', 'desa', 'bojong', 'rangkas', 'kecamatan', 'ciampea', 'kabupaten', 'bogor', 'mengapresiasikan', 'kinerja', 'kapolres', 'bogor', 'dan', 'polsek', 'jajarannya', 'dalam', 'pengamanan', 'nataru', '2023', 'berjalan', 'dengan', 'baik', 'dan', 'lancar', 'berkat', 'kerja', 'keras', 'polri', 'khususnya', 'polres', 'bogor', 'dan']",sdr nizar juni staf desa bojong rangkas kecamatan ciampea kabupaten bogor mengapresiasikan kinerja kapolres bogor polsek jajarannya pengamanan nataru 2023 berjalan lancar berkat kerja keras polri polres bogor
199,1615710549928734725,2023-01-18 13:59:48+00:00, tanyakanrl itulah hebatnya kinerja kepolisian ri mengajarkan rakyat utk mandiri menghadapi penjahat divhumas polri listyosigitp , tanyakanrl Itulah hebatnya kinerja kepolisian RI mengajarkan rakyat utk mandiri menghadapi penjahat DivHumas Polri ListyoSigitP ,"['', 'tanyakanrl', 'itulah', 'hebatnya', 'kinerja', 'kepolisian', 'ri', 'mengajarkan', 'rakyat', 'utk', 'mandiri', 'menghadapi', 'penjahat', 'divhumas', 'polri', 'listyosigitp', '']", tanyakanrl hebatnya kinerja kepolisian ri mengajarkan rakyat utk mandiri menghadapi penjahat divhumas polri listyosigitp 
200,1615703626307043328,2023-01-18 13:32:17+00:00,gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co p8tnbdxeso bersamajuara,Gubernur Provinsi Jawa Barat Ridwan Kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co P8tnbDXeSo BersamaJuara,"['gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'p8tnbdxeso', 'bersamajuara']",gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja anggota kepolisian 2022 https t co p8tnbdxeso bersamajuara
201,1615703620976283650,2023-01-18 13:32:16+00:00,gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co ek4xq9fok3 bersamajuara,Gubernur Provinsi Jawa Barat Ridwan Kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co EK4Xq9fOk3 BersamaJuara,"['gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'ek4xq9fok3', 'bersamajuara']",gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja anggota kepolisian 2022 https t co ek4xq9fok3 bersamajuara
202,1615702356766904320,2023-01-18 13:27:14+00:00,gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co bwd3pnykif bersamajuara,Gubernur Provinsi Jawa Barat Ridwan Kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co Bwd3pnYKIF BersamaJuara,"['gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'bwd3pnykif', 'bersamajuara']",gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja anggota kepolisian 2022 https t co bwd3pnykif bersamajuara
203,1615702283563732992,2023-01-18 13:26:57+00:00,gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co nvcrr5xbay bersamajuara,Gubernur Provinsi Jawa Barat Ridwan Kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co NVCrR5xBaY BersamaJuara,"['gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'nvcrr5xbay', 'bersamajuara']",gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja anggota kepolisian 2022 https t co nvcrr5xbay bersamajuara
204,1615697652867543041,2023-01-18 13:08:33+00:00,gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co q3cw8foagl bersamajuara,Gubernur Provinsi Jawa Barat Ridwan Kamil mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co q3Cw8FOAGl BersamaJuara,"['gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'q3cw8foagl', 'bersamajuara']",gubernur provinsi jawa barat ridwan kamil mengapresiasi kinerja anggota kepolisian 2022 https t co q3cw8foagl bersamajuara
205,1615695933584605186,2023-01-18 13:01:43+00:00,sebagai bentuk apresiasi kinerja kepolisian setempat https t co xamvte1cas,sebagai bentuk apresiasi kinerja kepolisian setempat https t co XAmVte1CAs,"['sebagai', 'bentuk', 'apresiasi', 'kinerja', 'kepolisian', 'setempat', 'https', 't', 'co', 'xamvte1cas']",bentuk apresiasi kinerja kepolisian https t co xamvte1cas
206,1615671386445602823,2023-01-18 11:24:10+00:00,udah cape gua ngetawain kinerja polisi luar negeri https t co slcine49cp,Udah cape gua ngetawain kinerja polisi luar negeri https t co sLCINe49cP,"['udah', 'cape', 'gua', 'ngetawain', 'kinerja', 'polisi', 'luar', 'negeri', 'https', 't', 'co', 'slcine49cp']",udah cape gua ngetawain kinerja polisi negeri https t co slcine49cp
207,1615651403044732928,2023-01-18 10:04:46+00:00,ketua karang taruna kota banjar apresiasi keberhasilan kinerja polri khususnya polres banjar dari https t co skirjt9vpk karangtaruna pemuda karangtarunaindonesia trending,Ketua Karang Taruna Kota Banjar Apresiasi Keberhasilan Kinerja Polri Khususnya Polres Banjar dari https t co SKirjT9vPk karangtaruna pemuda karangtarunaindonesia trending,"['ketua', 'karang', 'taruna', 'kota', 'banjar', 'apresiasi', 'keberhasilan', 'kinerja', 'polri', 'khususnya', 'polres', 'banjar', 'dari', 'https', 't', 'co', 'skirjt9vpk', 'karangtaruna', 'pemuda', 'karangtarunaindonesia', 'trending']",ketua karang taruna kota banjar apresiasi keberhasilan kinerja polri polres banjar https t co skirjt9vpk karangtaruna pemuda karangtarunaindonesia trending
208,1615651401048137729,2023-01-18 10:04:46+00:00,ketua karang taruna kota banjar apresiasi keberhasilan kinerja polri khususnya polres banjar dari https t co oq5u0w3urm karangtaruna pemuda karangtarunaindonesia trending,Ketua Karang Taruna Kota Banjar Apresiasi Keberhasilan Kinerja Polri Khususnya Polres Banjar dari https t co Oq5u0w3Urm karangtaruna pemuda karangtarunaindonesia trending,"['ketua', 'karang', 'taruna', 'kota', 'banjar', 'apresiasi', 'keberhasilan', 'kinerja', 'polri', 'khususnya', 'polres', 'banjar', 'dari', 'https', 't', 'co', 'oq5u0w3urm', 'karangtaruna', 'pemuda', 'karangtarunaindonesia', 'trending']",ketua karang taruna kota banjar apresiasi keberhasilan kinerja polri polres banjar https t co oq5u0w3urm karangtaruna pemuda karangtarunaindonesia trending
209,1615643467530764288,2023-01-18 09:33:14+00:00, addxtiv rezaimamri goodgamingg mazzini gsp apakah anda percaya dengan kinerja polisi apakah anda tetap denial , addxtiv rezaimamri GoodGaminGG mazzini gsp Apakah Anda percaya dengan kinerja polisi Apakah Anda tetap denial ,"['', 'addxtiv', 'rezaimamri', 'goodgamingg', 'mazzini', 'gsp', 'apakah', 'anda', 'percaya', 'dengan', 'kinerja', 'polisi', 'apakah', 'anda', 'tetap', 'denial', '']", addxtiv rezaimamri goodgamingg mazzini gsp percaya kinerja polisi denial 
