,id,created_at,text
38,1616264280902631424,2023-01-20 02:40:07+00:00,"RT @DivHumas_Polri: Ketua Harian Kompolnas Irjen Pol.(Purn) Dr. Benny Jozua Mamoto, S.H., https://t.co/4DihjLHgDu., mengapresiasi kinerja j…"
39,1616262930466746369,2023-01-20 02:34:45+00:00,"*JUM'ATCURHAT* Giat kapolsek, para kanit bersama bhabinkamtibmas kec betung melaksanakan giat jum'at curhat bersama Tokoh Agama, Pemuda dan warga di kelurahan betung dalam rangka Menjalin Komunikasi dan mempererat jalinan informasi dan keluhan masyarakat terhadap kinerja Polri. https://t.co/qEFYX2UPJz"
40,1616261583331819521,2023-01-20 02:29:24+00:00,"KAPOLSEK BONDOWOSO KOTA AKP MARDIYANTO MELAKSANAKAN PROGRAM ""JUMAT CURHAT"" BERTEMPAT DI  KEL. KADEMANGAN DENGAN MENERIMA SARAN, KRITIK, DAN KELUHAN TERHADAP SITUASI KEAMANAN DAN KETERTIBAN MASYARAKAT DAN KINERJA POLRI. https://t.co/CcdtRobrNa"
41,1616258415780847618,2023-01-20 02:16:49+00:00,"Bhabinkamtibmas melakukan Sosialisasi kepada warga Kelurahan Karya jaya atas nama: PakPitra di Kel.Karya Jaya  ,tentang Kartu Barcode Aplikasi Pelayanan Pengaduan Masyarakat Terpadu yang bertujuan untuk melayani pengaduan masyarakat terkait Kinerja Polri https://t.co/dtffNrtXxl"
42,1616258381001654273,2023-01-20 02:16:41+00:00,"@tvOneNews Kinerja BIN di bawah TNI vs Polisi lebih baik mana?
Kalo saya se TNI krn kerja y sesuai tupoksi y..fakta lho.."
43,1616256379739869186,2023-01-20 02:08:44+00:00,"RT @humasreswaropen: ""Apel Pagi Awal Kinerja Polri Yang Presisi.""
#DivisiHumasPolri
#PoldaPapua
#PolresWaropen
#PolriPresisi
#Papua
#Warope…"
44,1616255875517382657,2023-01-20 02:06:43+00:00,"RT @DivHumas_Polri: Ketua Harian Kompolnas Irjen Pol.(Purn) Dr. Benny Jozua Mamoto, S.H., https://t.co/4DihjLHgDu., mengapresiasi kinerja j…"
45,1616237618446098432,2023-01-20 00:54:11+00:00,"Ketua Harian Kompolnas Irjen Pol.(Purn) Dr. Benny Jozua Mamoto, S.H., https://t.co/fksTC3KozH., mengapresiasi kinerja jajaran Divisi Humas Polri. Hal tersebut disampaikan langsung oleh Ketua Harian Kompolnas saat melakukan kunjungan audiensi di gedung Divisi Humas Polri. https://t.co/JLgFPOLgid"
46,1616230518617669633,2023-01-20 00:25:58+00:00,RT @BadurWijanarko: Bhabinkamtibmas gesi silaturahmi kepada perangkat desa gesi guna mempererat hubungan polri dan warga serta evaluasi ten…
47,1616224631190605824,2023-01-20 00:02:34+00:00,Ketua Harian Kompolnas Mengapresiasi Kinerja Jajaran Divisi Humas Polri https://t.co/Q7SKE6zjCF
48,1616222883008901122,2023-01-19 23:55:37+00:00,@NoeWahjoe @ndagels @DivHumas_Polri @Lemdiklat_Polri Ini salah satu problem nya juga nih terkait kinerja kepolisian.
49,1616220896854962176,2023-01-19 23:47:44+00:00,"RT @polsekpalembayn: KASAT BINMAS POLRES AGAM IPTU AZWIR YANI LAKUKAN KEGIATAN  ANEV DAN ARAHAN  TENTANG KINERJA PERSONIL SAT BINMAS 

👮 Tw…"
50,1616219412335583232,2023-01-19 23:41:50+00:00,"RT @humasreswaropen: ""Apel Pagi Awal Kinerja Polri Yang Presisi.""
#DivisiHumasPolri
#PoldaPapua
#PolresWaropen
#PolriPresisi
#Papua
#Warope…"
51,1616218787531100165,2023-01-19 23:39:21+00:00,"Bhabinkamtibmas gesi silaturahmi kepada perangkat desa gesi guna mempererat hubungan polri dan warga serta evaluasi tentang kinerja polri saat ini 

#polripresisi https://t.co/5QIywP2Slj"
52,1616217814033125376,2023-01-19 23:35:29+00:00,"RT @humasreswaropen: ""Apel Pagi Awal Kinerja Polri Yang Presisi.""
#DivisiHumasPolri
#PoldaPapua
#PolresWaropen
#PolriPresisi
#Papua
#Warope…"
